Id,SalePrice
1769,177851.67
1770,145918.86
1771,127570.77
1772,135112.38
1773,137351.92
1774,134899.67
1775,137855.58
1776,122316.86
1777,114577.17
1778,144263.83
1779,118035.49
1780,183109.4
1781,130475.3
1782,89589.766
1783,141818.5
1784,108417.375
1785,120777.38
1786,162839.34
1787,163751.14
1788,55496.08
1789,96504.016
1790,79986.69
1791,178726.3
1792,155248.88
1793,130610.01
1794,147888.06
1795,131542.28
1796,119954.23
1797,113352.07
1798,127063.85
1799,114972.97
1800,128910.94
1801,131339.72
1802,134904.56
1803,148247.3
1804,144396.94
1805,138015.94
1806,119444.41
1807,128272.01
1808,122482.734
1809,121224.086
1810,145862.8
1811,95234.99
1812,97251.17
1813,121791.664
1814,94322.88
1815,54334.66
1816,95342.41
1817,110030.445
1818,157589.83
1819,128489.945
1820,50646.85
1821,112951.18
1822,149807.25
1823,40604.355
1824,128208.414
1825,133152.42
1826,103649.85
1827,102628.664
1828,135289.66
1829,114644.5
1830,131747.19
1831,151045.28
1832,71727.95
1833,143284.83
1834,122264.15
1835,111460.89
1836,121040.055
1837,85681.03
1838,127942.99
1839,89029.33
1840,147367.28
1841,132384.86
1842,82135.15
1843,128276.29
1844,127755.35
1845,138354.88
1846,153919.72
1847,166451.42
1848,57326.695
1849,108777.79
1850,115975.44
1851,156812.48
1852,124942.12
1853,136603.66
1854,179252.06
1855,143227.86
1856,227686.98
1857,159250.81
1858,136477.73
1859,119601.94
1860,146141.4
1861,117563.984
1862,307741.94
1863,283288.3
1864,283288.3
1865,323682.66
1866,332942.72
1867,240431.33
1868,316133.28
1869,206691.98
1870,233114.02
1871,254267.0
1872,172402.73
1873,234822.75
1874,150034.3
1875,199829.73
1876,190662.1
1877,212625.42
1878,203731.4
1879,126835.15
1880,138035.81
1881,249508.39
1882,249271.73
1883,189388.45
1884,209102.1
1885,233732.88
1886,308885.44
1887,210528.98
1888,279659.66
1889,158693.05
1890,121256.805
1891,136186.36
1892,103507.21
1893,131948.61
1894,124672.05
1895,137270.72
1896,127906.516
1897,113950.04
1898,108263.734
1899,154080.39
1900,144070.38
1901,170428.14
1902,141175.77
1903,218565.08
1904,139908.5
1905,188301.03
1906,166469.83
1907,202524.53
1908,112957.65
1909,135045.77
1910,124060.516
1911,204879.2
1912,308792.06
1913,144982.4
1914,53712.9
1915,316243.03
1916,72853.07
1917,265139.75
1918,139167.02
1919,165997.4
1920,147703.14
1921,450494.2
1922,333387.22
1923,214488.73
1924,213270.42
1925,205186.39
1926,401736.4
1927,132600.17
1928,149818.11
1929,122489.625
1930,131067.945
1931,148841.3
1932,139291.16
1933,184817.5
1934,187321.83
1935,168811.81
1936,188152.58
1937,187004.83
1938,176562.89
1939,240333.89
1940,179048.73
1941,171092.89
1942,176613.08
1943,200106.44
1944,371231.9
1945,379649.66
1946,138174.62
1947,285738.47
1948,161353.9
1949,254271.84
1950,187763.78
1951,265845.66
1952,208677.77
1953,161197.95
1954,186023.67
1955,136663.45
1956,305505.22
1957,152776.23
1958,319233.8
1959,143924.81
1960,120748.25
1961,117103.516
1962,97697.75
1963,102540.125
1964,105899.0
1965,148872.53
1966,143623.98
1967,274581.6
1968,476140.38
1969,407046.88
1970,454123.16
1971,413817.88
1972,368342.62
1973,259691.55
1974,328321.22
1975,420294.1
1976,273443.03
1977,370365.9
1978,389674.2
1979,303760.66
1980,195404.61
1981,338346.16
1982,212278.95
1983,196801.64
1984,168688.38
1985,226612.73
1986,219221.61
1987,181393.23
1988,176178.72
1989,189897.39
1990,219186.28
1991,233290.39
1992,217709.86
1993,172062.08
1994,229850.58
1995,186688.0
1996,244842.56
1997,305872.56
1998,327108.28
1999,281201.72
2000,325773.97
2001,269350.06
2002,262360.1
2003,267636.53
2004,268737.84
2005,219384.53
2006,222097.62
2007,247267.73
2008,217313.03
2009,192018.25
2010,199943.34
2011,143721.81
2012,181410.7
2013,184795.3
2014,183272.06
2015,206298.33
2016,192781.56
2017,196206.64
2018,121208.59
2019,131463.53
2020,110784.664
2021,110180.914
2022,179984.7
2023,134382.08
2024,255012.28
2025,331676.0
2026,173308.4
2027,151574.58
2028,152386.83
2029,167156.77
2030,255699.77
2031,227347.86
2032,247046.64
2033,256706.42
2034,162871.64
2035,211402.16
2036,199349.69
2037,202541.14
2038,254539.22
2039,212074.98
2040,273436.0
2041,281239.53
2042,210711.56
2043,171560.84
2044,161450.73
2045,211783.95
2046,141847.31
2047,145607.06
2048,141621.17
2049,135786.28
2050,178051.75
2051,110452.56
2052,125410.08
2053,151372.2
2054,71531.01
2055,161293.9
2056,145634.0
2057,116480.0
2058,226354.4
2059,136964.86
2060,176949.08
2061,180449.78
2062,132088.25
2063,118538.95
2064,142528.03
2065,116646.305
2066,160955.39
2067,108892.27
2068,145892.42
2069,81741.695
2070,113746.03
2071,92052.85
2072,136527.84
2073,133768.7
2074,185646.36
2075,142571.4
2076,123548.68
2077,155907.2
2078,129797.17
2079,128383.13
2080,118548.79
2081,123136.39
2082,123015.26
2083,151505.8
2084,113305.164
2085,119935.35
2086,112638.8
2087,119669.82
2088,100573.58
2089,75541.77
2090,132568.69
2091,120549.42
2092,126377.9
2093,117560.4
2094,112629.02
2095,149301.2
2096,78287.58
2097,91391.47
2098,152489.47
2099,49027.71
2100,77756.08
2101,111313.234
2102,129409.19
2103,103935.82
2104,143204.23
2105,130997.586
2106,66101.75
2107,205976.52
2108,110787.83
2109,108298.53
2110,133533.92
2111,138493.62
2112,133971.95
2113,119908.7
2114,112209.4
2115,160013.22
2116,120444.734
2117,143765.69
2118,120932.75
2119,103827.93
2120,109275.01
2121,82404.19
2122,106261.27
2123,87211.625
2124,166078.31
2125,131649.84
2126,144539.81
2127,158439.3
2128,122903.5
2129,94694.49
2130,139433.23
2131,152155.8
2132,116859.305
2133,121547.06
2134,113474.29
2135,87875.36
2136,71263.28
2137,111199.7
2138,134040.45
2139,148365.55
2140,139323.44
2141,140366.78
2142,128961.35
2143,143847.97
2144,122919.445
2145,136490.75
2146,160757.66
2147,136843.44
2148,133283.4
2149,142936.27
2150,221260.03
2151,115597.13
2152,178899.73
2153,160824.05
2154,110026.14
2155,128537.74
2156,273054.75
2157,237527.34
2158,242835.03
2159,217472.25
2160,173561.14
2161,241807.81
2162,367616.2
2163,344592.97
2164,241738.64
2165,191142.36
2166,152072.23
2167,222413.03
2168,187894.0
2169,200864.36
2170,220510.73
2171,149824.11
2172,134960.4
2173,161847.39
2174,236564.3
2175,290613.78
2176,342106.34
2177,243170.14
2178,206136.67
2179,141278.4
2180,222630.77
2181,191767.17
2182,221591.14
2183,193096.02
2184,120193.9
2185,112931.69
2186,145215.86
2187,149604.38
2188,156877.7
2189,229595.14
2190,83558.63
2191,87528.75
2192,92910.84
2193,105669.18
2194,103601.52
2195,110753.71
2196,105767.69
2197,121471.16
2198,161465.97
2199,178399.52
2200,137117.12
2201,140856.38
2202,200187.38
2203,136249.11
2204,195288.36
2205,115231.05
2206,130426.53
2207,203041.86
2208,239951.2
2209,225015.67
2210,118606.69
2211,112408.19
2212,115934.305
2213,110086.39
2214,138914.94
2215,103051.37
2216,157094.05
2217,87822.66
2218,72685.89
2219,64622.97
2220,52766.54
2221,317607.38
2222,281834.78
2223,327239.3
2224,218848.12
2225,119593.266
2226,201542.86
2227,205958.83
2228,265851.5
2229,238329.0
2230,147722.72
2231,218267.22
2232,174917.58
2233,182034.42
2234,250644.56
2235,233668.69
2236,259487.55
2237,356594.75
2238,195306.98
2239,116644.08
2240,166575.44
2241,159645.72
2242,127908.35
2243,133475.73
2244,100004.69
2245,95962.625
2246,149786.81
2247,99835.36
2248,126903.39
2249,127788.375
2250,136475.66
2251,112341.84
2252,171462.38
2253,144416.08
2254,164409.61
2255,188840.0
2256,187999.22
2257,207302.58
2258,163120.2
2259,177496.0
2260,153099.0
2261,184876.73
2262,206219.25
2263,380949.16
2264,412050.47
2265,169346.19
2266,280045.6
2267,397919.94
2268,387726.2
2269,145948.23
2270,201302.73
2271,214198.06
2272,200689.53
2273,168014.69
2274,179114.67
2275,154888.33
2276,183366.3
2277,185992.45
2278,141282.44
2279,123983.63
2280,118009.94
2281,169791.7
2282,191269.28
2283,101530.734
2284,112099.23
2285,141891.83
2286,123289.97
2287,365070.3
2288,275242.53
2289,376280.84
2290,446377.1
2291,336958.28
2292,439362.78
2293,457428.3
2294,431169.3
2295,397976.88
2296,258938.02
2297,315388.88
2298,329942.12
2299,422834.97
2300,343293.06
2301,298981.7
2302,246452.69
2303,227581.92
2304,240400.61
2305,184354.0
2306,181569.25
2307,190430.58
2308,222856.14
2309,272750.75
2310,199784.38
2311,194640.02
2312,175349.33
2313,174228.31
2314,168591.08
2315,177435.58
2316,179455.6
2317,178847.19
2318,178007.44
2319,181428.7
2320,184466.2
2321,242286.78
2322,174765.67
2323,185287.83
2324,161644.23
2325,213567.17
2326,164243.81
2327,208254.7
2328,230976.53
2329,188255.06
2330,179392.11
2331,373543.84
2332,374132.12
2333,311401.28
2334,252639.55
2335,274795.88
2336,320714.72
2337,199607.08
2338,277226.22
2339,218170.86
2340,357960.38
2341,221649.89
2342,222507.44
2343,221213.61
2344,218557.38
2345,240009.11
2346,205116.55
2347,193798.17
2348,234214.86
2349,182279.38
2350,297475.72
2351,252061.48
2352,253308.08
2353,256914.61
2354,134636.97
2355,149879.98
2356,156947.0
2357,193959.78
2358,200681.11
2359,128180.414
2360,115600.33
2361,142304.47
2362,277287.03
2363,140190.19
2364,157626.95
2365,218006.34
2366,193389.4
2367,222536.52
2368,227756.27
2369,215433.81
2370,165981.73
2371,169929.56
2372,191340.06
2373,286913.44
2374,325115.34
2375,247209.73
2376,294435.94
2377,376859.78
2378,138806.34
2379,199604.6
2380,145502.27
2381,155484.61
2382,208214.98
2383,206893.55
2384,250811.7
2385,159618.16
2386,136169.61
2387,137521.66
2388,106854.75
2389,123030.16
2390,148879.2
2391,141649.4
2392,115551.28
2393,166399.03
2394,139541.39
2395,202633.89
2396,146027.31
2397,230626.78
2398,133862.5
2399,55342.01
2400,50687.055
2401,114438.586
2402,142393.8
2403,145847.08
2404,145380.2
2405,160259.86
2406,138819.45
2407,128875.54
2408,147158.6
2409,125839.94
2410,175018.86
2411,119788.914
2412,158757.67
2413,131863.58
2414,143772.53
2415,135284.62
2416,124261.81
2417,127718.31
2418,126869.266
2419,133096.05
2420,128397.336
2421,157343.1
2422,110607.09
2423,133803.16
2424,165777.81
2425,210135.02
2426,138032.39
2427,135700.31
2428,174813.17
2429,116489.11
2430,130950.25
2431,104526.87
2432,148000.23
2433,150857.12
2434,135063.03
2435,158266.98
2436,111414.664
2437,109178.445
2438,129690.14
2439,113475.695
2440,115238.516
2441,92204.945
2442,97552.88
2443,120011.89
2444,129434.74
2445,81103.56
2446,144791.73
2447,166373.97
2448,124816.47
2449,107921.8
2450,145499.77
2451,127450.875
2452,201526.52
2453,95010.83
2454,124983.47
2455,119490.664
2456,132204.19
2457,129096.586
2458,120576.09
2459,112051.02
2460,131062.32
2461,118326.5
2462,138991.14
2463,118609.41
2464,170778.92
2465,138778.16
2466,109233.12
2467,126258.27
2468,74276.88
2469,71913.234
2470,199333.14
2471,203566.7
2472,177933.27
2473,114842.56
2474,87513.31
2475,214702.81
2476,113221.664
2477,128239.72
2478,156195.33
2479,103133.664
2480,147796.0
2481,121223.734
2482,127973.5
2483,114531.5
2484,120930.91
2485,124759.34
2486,157663.03
2487,176489.16
2488,160828.66
2489,146369.05
2490,150210.67
2491,92922.27
2492,182995.06
2493,145597.89
2494,152910.33
2495,86789.96
2496,248837.08
2497,153938.64
2498,111374.29
2499,90110.32
2500,130349.805
2501,136887.69
2502,156025.0
2503,96390.97
2504,180095.1
2505,228007.5
2506,261420.02
2507,274656.75
2508,260274.45
2509,223720.9
2510,214429.42
2511,178177.28
2512,209335.55
2513,220809.55
2514,235860.56
2515,151857.02
2516,161360.38
2517,142881.33
2518,154048.36
2519,229157.84
2520,209304.61
2521,193156.25
2522,226780.28
2523,122697.266
2524,132693.9
2525,144574.95
2526,133525.39
2527,114452.016
2528,135521.33
2529,126231.55
2530,118273.695
2531,267112.28
2532,227085.88
2533,195507.69
2534,226909.88
2535,309779.6
2536,250934.44
2537,231470.05
2538,184586.92
2539,190927.75
2540,175542.4
2541,188834.23
2542,168800.55
2543,124416.086
2544,123777.59
2545,134636.19
2546,126673.766
2547,137418.61
2548,145206.16
2549,150502.77
2550,254728.88
2551,140311.23
2552,126398.63
2553,80877.17
2554,98613.9
2555,119127.36
2556,101396.914
2557,103791.0
2558,155690.72
2559,131992.42
2560,138149.2
2561,135087.89
2562,132691.25
2563,147376.0
2564,193288.38
2565,130455.266
2566,160658.33
2567,133172.48
2568,194587.48
2569,199716.94
2570,117755.52
2571,191710.48
2572,155567.67
2573,213896.36
2574,285869.03
2575,130793.11
2576,125740.85
2577,153212.34
2578,82347.07
2579,70996.95
2580,111432.41
2581,98779.75
2582,93924.87
2583,274212.1
2584,162914.98
2585,187471.06
2586,230971.69
2587,204082.4
2588,142487.12
2589,156169.56
2590,210573.16
2591,216183.78
2592,210522.75
2593,258764.72
2594,177184.31
2595,206846.98
2596,310455.7
2597,191758.75
2598,292305.44
2599,297745.06
2600,159081.25
2601,149728.69
2602,85031.44
2603,90794.38
2604,83244.375
2605,79436.31
2606,154219.02
2607,192509.1
2608,212681.39
2609,169760.3
2610,114240.78
2611,116061.3
2612,153990.78
2613,133710.16
2614,130553.09
2615,152537.47
2616,147327.52
2617,196754.9
2618,189208.28
2619,197402.77
2620,186931.19
2621,180650.03
2622,174208.55
2623,236704.89
2624,302930.66
2625,299465.1
2626,173250.4
2627,157973.98
2628,451958.12
2629,466797.84
2630,339680.12
2631,469440.75
2632,418950.28
2633,286838.22
2634,420347.4
2635,161340.38
2636,178398.5
2637,189710.22
2638,246575.88
2639,189540.4
2640,150831.67
2641,104512.414
2642,192266.17
2643,102252.625
2644,126593.336
2645,105394.73
2646,94874.65
2647,99794.516
2648,143123.81
2649,151408.0
2650,139753.94
2651,142757.39
2652,431815.78
2653,240927.8
2654,248609.12
2655,407724.8
2656,298953.47
2657,333973.4
2658,306947.9
2659,315934.06
2660,371841.0
2661,334352.62
2662,345170.84
2663,282122.8
2664,260769.62
2665,316745.6
2666,269966.22
2667,166639.95
2668,180167.94
2669,177778.23
2670,282702.94
2671,187932.36
2672,197712.7
2673,208670.2
2674,209581.25
2675,171252.22
2676,197926.64
2677,195502.47
2678,258042.42
2679,261143.67
2680,278526.88
2681,404320.44
2682,326660.6
2683,552916.6
2684,318677.78
2685,327733.4
2686,241721.58
2687,343160.8
2688,205343.0
2689,196888.38
2690,444813.28
2691,182981.97
2692,138924.22
2693,191344.44
2694,137590.92
2695,195026.67
2696,192208.98
2697,188282.72
2698,190535.58
2699,173103.1
2700,161499.39
2701,152126.33
2702,114823.4
2703,128170.02
2704,140834.88
2705,119902.07
2706,118689.74
2707,126213.97
2708,131184.98
2709,106196.234
2710,130632.555
2711,273938.44
2712,386970.75
2713,173826.34
2714,151876.56
2715,173389.1
2716,145989.58
2717,176568.61
2718,220765.97
2719,154735.23
2720,171654.45
2721,136530.06
2722,159608.88
2723,139575.45
2724,128495.09
2725,135868.53
2726,150539.52
2727,184687.3
2728,172720.02
2729,156508.75
2730,146447.94
2731,129269.31
2732,130281.08
2733,166364.92
2734,146771.47
2735,137623.06
2736,143349.89
2737,128029.05
2738,137281.72
2739,162717.94
2740,136010.62
2741,151998.0
2742,153303.84
2743,155470.97
2744,159873.19
2745,138625.38
2746,135774.11
2747,148828.1
2748,123250.47
2749,132437.77
2750,133724.31
2751,134801.03
2752,208921.7
2753,148404.17
2754,230778.81
2755,127357.805
2756,94269.016
2757,72607.46
2758,76131.14
2759,153376.81
2760,122798.18
2761,144482.61
2762,141000.84
2763,178876.53
2764,153627.73
2765,303024.28
2766,133848.97
2767,89858.53
2768,135508.66
2769,136527.98
2770,143239.75
2771,116772.97
2772,115171.83
2773,164190.88
2774,139775.8
2775,126170.41
2776,135775.27
2777,149551.16
2778,100363.65
2779,135549.38
2780,92639.04
2781,93309.72
2782,93410.24
2783,96621.336
2784,125785.23
2785,136600.12
2786,63828.67
2787,118778.06
2788,72224.234
2789,175718.11
2790,87081.23
2791,112591.44
2792,55941.8
2793,165738.77
2794,97707.72
2795,125361.41
2796,97415.48
2797,195824.72
2798,112724.875
2799,120915.57
2800,62682.445
2801,103407.164
2802,132011.05
2803,161134.47
2804,132982.75
2805,104636.28
2806,83256.52
2807,156658.53
2808,150676.25
2809,136919.94
2810,134228.75
2811,159813.73
2812,155999.86
2813,154163.88
2814,155513.69
2815,102278.18
2816,239263.39
2817,152806.69
2818,131509.67
2819,160958.16
2820,140899.36
2821,109072.6
2822,212726.23
2823,316565.3
2824,172640.31
2825,150324.31
2826,131866.72
2827,138648.78
2828,218324.88
2829,205302.66
2830,231992.25
2831,182306.48
2832,263154.22
2833,303298.66
2834,212895.28
2835,218446.52
2836,197417.64
2837,146102.39
2838,148008.28
2839,179159.25
2840,203755.5
2841,206297.94
2842,228616.72
2843,145397.11
2844,152273.38
2845,120987.55
2846,208798.81
2847,193792.08
2848,217544.66
2849,202134.56
2850,277754.2
2851,236813.28
2852,239450.81
2853,240628.38
2854,139727.83
2855,200534.38
2856,200150.34
2857,193528.7
2858,207658.14
2859,124833.016
2860,124293.45
2861,121631.71
2862,181166.92
2863,123622.81
2864,248104.39
2865,140425.02
2866,137755.56
2867,97207.41
2868,89315.41
2869,110685.6
2870,116111.01
2871,87167.47
2872,52396.66
2873,103371.37
2874,147477.66
2875,116962.664
2876,161759.12
2877,140742.5
2878,166917.34
2879,146126.08
2880,101225.9
2881,148898.8
2882,176451.95
2883,197040.7
2884,198371.66
2885,192425.03
2886,236236.27
2887,91285.195
2888,131877.8
2889,56592.547
2890,77379.03
2891,133532.14
2892,44319.75
2893,73601.71
2894,50733.53
2895,314723.66
2896,286051.2
2897,200978.36
2898,145258.94
2899,214749.3
2900,156298.44
2901,202190.1
2902,188352.39
2903,359798.97
2904,353365.12
2905,108085.875
2906,199021.81
2907,111040.21
2908,130900.93
2909,154866.17
2910,81900.26
2911,84927.055
2912,148273.03
2913,83899.2
2914,74565.61
2915,80471.94
2916,84050.72
2917,152318.83
2918,123153.414
2919,223887.61
