Id,SalePrice
1846,154949.82536785296
1847,174642.2070790184
1848,55081.443675044255
1849,105686.45410167398
1850,119327.45965083218
1851,153450.01562279472
1852,130946.04655435767
1853,131855.0583105025
1854,178544.58754966527
1855,149344.93762590486
1856,219659.70048720803
1857,153029.6507900352
1858,130173.45783587106
1859,120531.40508914496
1860,158750.18769861836
1861,120446.60755082629
1862,308058.389194667
1863,292547.27944939927
1864,292547.27944939927
1865,331769.66138783493
1866,347964.01475721365
1867,235337.952190633
1868,323430.81373801286
1869,202288.6703717324
1870,228352.66541070075
1871,254487.1391869028
1872,177069.8987632244
1873,243078.6715303539
1874,148018.69407231014
1875,194774.93854925677
1876,186820.7562473057
1877,208316.1152347069
1878,209026.18736405938
1879,129863.37371933441
1880,136003.38681700773
1881,247250.63194600889
1882,257651.2431948612
1883,187386.9776521428
1884,206352.966583559
1885,238401.69369894572
1886,298680.9373281203
1887,210810.8952671863
1888,280294.8025436162
1889,170680.97588158847
1890,122391.917669878
1891,131938.48842653347
1892,103684.31331045691
1893,131568.33678391486
1894,124018.517719942
1895,136437.31992842062
1896,128444.042509843
1897,120795.17989147217
1898,111688.65486563607
1899,160533.2881737296
1900,154281.40811768372
1901,173488.92989390358
1902,142818.35710212373
1903,219626.1652726616
1904,145100.54821687116
1905,193384.7988451952
1906,164662.60583423087
1907,195055.8669533687
1908,111522.823957996
1909,135398.05194924874
1910,121981.1021060488
1911,217400.1736466093
1912,298390.4405543599
1913,145225.79913728082
1914,60491.96044639717
1915,321596.40986529173
1916,58930.92154354123
1917,247507.766435507
1918,139903.5619812029
1919,162637.81062197
1920,148045.90093456148
1921,417774.7875689785
1922,329740.3227062669
1923,206063.79205359868
1924,215074.6338380408
1925,202125.75590760427
1926,404107.825731394
1927,131964.10172640107
1928,159947.03456313093
1929,127772.18031766666
1930,135146.60938546673
1931,152500.1771956715
1932,142436.55322933942
1933,180864.74303290035
1934,176762.75644630406
1935,171804.830760923
1936,184878.19116743724
1937,176979.01089851165
1938,172358.59213225264
1939,245289.5689408908
1940,197744.2661773917
1941,167046.6564659469
1942,180234.02031733107
1943,209644.77121749014
1944,381754.6625443847
1945,388341.21996199474
1946,135666.77318541755
1947,298999.4801482533
1948,170724.87250083569
1949,250717.4142561472
1950,185439.99135973607
1951,255810.95490132004
1952,216514.57138256292
1953,169862.552879608
1954,185357.7626923091
1955,138518.0843671648
1956,313383.5957159184
1957,156934.36533910307
1958,328079.14912768936
1959,141083.6357802248
1960,117836.61502747185
1961,124107.04200954972
1962,94154.13987499912
1963,99738.07119838262
1964,104742.44777805608
1965,146062.77931745295
1966,147323.5808057393
1967,282483.51637722855
1968,429408.6820300029
1969,395389.3091450344
1970,431366.49321417103
1971,422544.5308696826
1972,361309.48215750983
1973,252558.19389350823
1974,331744.39281266526
1975,431065.2208802004
1976,270854.153454946
1977,358390.22930061445
1978,355404.22313322907
1979,323862.06129071035
1980,190886.81669151408
1981,366024.09019626863
1982,207884.45098522538
1983,200252.82458968408
1984,170039.54861929614
1985,210309.3344666398
1986,215668.3751681559
1987,180119.68617777288
1988,185241.5975779775
1989,192047.67288097882
1990,225164.2810264255
1991,228127.01042088534
1992,208740.73444825967
1993,173591.38549397816
1994,225722.72885431777
1995,185703.27472066515
1996,262175.3153798602
1997,305319.7172087184
1998,339919.1372088273
1999,263766.3935463797
2000,335522.80635126133
2001,296147.8750078879
2002,247100.8195854937
2003,267241.8814102612
2004,269116.9770134965
2005,208725.77793504734
2006,219831.93265491325
2007,251339.04554372068
2008,222816.81933412695
2009,191306.17774507075
2010,196873.5486241542
2011,139069.40519712324
2012,178474.71540145527
2013,182772.13675820304
2014,184846.84762974796
2015,205776.22341666598
2016,189863.36420051387
2017,195500.30167179988
2018,125117.47392806374
2019,134561.2445791228
2020,107549.1553191136
2021,110391.68436742944
2022,174234.49290113608
2023,140874.72523016963
2024,268129.1124200131
2025,325125.49012968864
2026,178413.56389366684
2027,154411.56745269732
2028,150342.21808530507
2029,168009.47028924443
2030,259922.1855645002
2031,216657.1599908497
2032,236674.55857502218
2033,263810.1194326784
2034,175339.14291442125
2035,205486.20828824537
2036,201700.56390422655
2037,207657.8766088043
2038,283319.3246700928
2039,222813.5251644811
2040,246784.71020146259
2041,289880.68945053854
2042,209110.33036385057
2043,171073.1739958875
2044,157021.28482076686
2045,213939.9890635905
2046,139910.8838638412
2047,144218.39722468067
2048,143341.4510594133
2049,137366.80839371428
2050,175215.14593624356
2051,109936.33481597879
2052,123485.21072271194
2053,150239.31284967574
2054,87122.83184854925
2055,162048.10939931657
2056,139501.92942734362
2057,115987.35319630023
2058,239359.65461655657
2059,131620.7649191524
2060,178626.1058883343
2061,173542.11505725945
2062,129636.88414509628
2063,116647.20286849515
2064,143552.84335074
2065,116031.63558010389
2066,164482.995146545
2067,104647.93565370157
2068,138978.33060162351
2069,83418.48213129738
2070,115799.77145491341
2071,92706.7420047424
2072,127694.2657601231
2073,136696.23627908353
2074,173999.23794650647
2075,145997.2695571564
2076,122471.67703506559
2077,161395.13936957263
2078,131258.7547078145
2079,130775.43095733544
2080,116710.38846110646
2081,125012.26915819429
2082,122795.0773108524
2083,143613.29481079357
2084,115419.76939787559
2085,123877.65825991835
2086,102293.70860566568
2087,121434.31214549614
2088,90091.55545100868
2089,77192.23303302718
2090,122768.58881980929
2091,123152.52255583071
2092,123179.28423541761
2093,110247.32928326042
2094,111354.74931849903
2095,151025.00394487524
2096,80298.33130294603
2097,94405.98337287824
2098,144798.03342082788
2099,52596.21398351324
2100,80752.32947701385
2101,117899.11073301795
2102,131005.19246369827
2103,106595.9526534799
2104,131534.83379399742
2105,126399.96665923142
2106,66816.11507317453
2107,192797.2610785883
2108,112589.36828316403
2109,109052.42423879783
2110,131030.83093213366
2111,140613.63502717132
2112,139445.0879240971
2113,121289.32260077933
2114,111637.99048713289
2115,160354.66479608198
2116,122189.82360116311
2117,152293.17184180729
2118,123727.73969552477
2119,113416.16264584078
2120,113151.3771954604
2121,87594.58111695277
2122,104775.91412627278
2123,88591.10238472398
2124,157635.30605722065
2125,130675.74241943566
2126,143979.1774500169
2127,149540.2092281157
2128,120013.36181954163
2129,95944.74704523176
2130,138099.5807165584
2131,146419.4301893391
2132,112501.70105906292
2133,119831.39367748362
2134,115587.1507885509
2135,86283.60715363237
2136,64683.28341392826
2137,101093.62401743625
2138,134340.9630152534
2139,151301.90920583342
2140,141563.0348319107
2141,148465.37206369953
2142,128994.18523575763
2143,149744.34053798707
2144,125611.0908912474
2145,137556.3297997898
2146,154213.02488731896
2147,135523.0058792428
2148,129490.8749841444
2149,148836.75189242233
2150,221312.46207703234
2151,110625.9131534041
2152,179285.24870852215
2153,163895.99550140405
2154,109760.72320576645
2155,131982.71272728333
2156,262337.8164560809
2157,238590.47256682455
2158,244670.27280041357
2159,215746.09035183795
2160,173823.1894861969
2161,235906.4929853395
2162,393452.6078228818
2163,352466.0397374497
2164,254912.59388495306
2165,198428.0480558267
2166,155407.05017083394
2167,213424.28845867905
2168,192159.25435445717
2169,196174.61715215616
2170,216360.5470216421
2171,154106.4169836413
2172,133627.60043651224
2173,154926.5123478239
2174,228251.63301275426
2175,296480.6332297919
2176,338021.40646970406
2177,248864.48777191297
2178,213595.83073795922
2179,140872.6605162585
2180,224477.0845427997
2181,187730.0073304027
2182,221606.15153243244
2183,188840.01146421474
2184,123044.02836931792
2185,119903.1969094326
2186,140650.71766966142
2187,150051.45079432323
2188,157608.65136350456
2189,208121.68094815948
2190,84920.66936502706
2191,85504.88432187722
2192,93481.52624995624
2193,107362.94976709732
2194,110059.80406488295
2195,105634.7417575973
2196,99760.96061274462
2197,120569.88652837719
2198,157611.85040987865
2199,186673.19313618538
2200,143555.47474781924
2201,146732.78638348638
2202,210511.98679180662
2203,139526.78628847643
2204,188770.81762166103
2205,117526.29012175402
2206,130191.56808980269
2207,240592.2520731113
2208,234343.32484569313
2209,235821.65858679658
2210,122823.35937076424
2211,111662.89713737853
2212,115594.90189587913
2213,102443.60098682203
2214,129676.01030752316
2215,98602.86799153671
2216,139805.67320082805
2217,69291.37471914222
2218,81724.76005537043
2219,77560.89104539475
2220,79596.7425585691
2221,323690.1661610844
2222,285944.834415562
2223,308088.52681745996
2224,211483.26192378814
2225,125520.85864186389
2226,197474.79233712627
2227,206883.42022351956
2228,264537.7463688257
2229,244901.34993898385
2230,151954.43822099373
2231,221467.3185829474
2232,181406.71063209246
2233,182370.64904635094
2234,240400.4542402345
2235,229506.2141252728
2236,255483.58984304726
2237,337626.9693129643
2238,196004.67891546173
2239,110792.54589726376
2240,161392.95491959515
2241,164872.5053706714
2242,129437.3188214112
2243,128339.18477966153
2244,103849.61982423006
2245,94705.9531815018
2246,145761.50986562745
2247,115099.33381967913
2248,128848.93674892846
2249,125675.90397133038
2250,134371.48007289539
2251,95071.08949424989
2252,173512.91909077304
2253,152963.46883938904
2254,177730.49282634805
2255,183553.12591948846
2256,183781.32505709364
2257,211357.5908656189
2258,164097.1662834923
2259,179784.29960830256
2260,154432.6519875904
2261,192045.44932677326
2262,202740.05064403088
2263,413676.7636994773
2264,422067.6468278723
2265,184665.01922821917
2266,294402.54061363504
2267,379161.3814604735
2268,375547.173828054
2269,144440.93451177492
2270,198546.65189960733
2271,216227.95543142827
2272,191759.97611030948
2273,165390.29597914766
2274,177412.07185606763
2275,151206.46049769034
2276,189634.48537399355
2277,184163.46665441472
2278,146589.68169814054
2279,122047.29632104833
2280,119169.73097468857
2281,172209.35763590544
2282,189454.6102990544
2283,102244.50682832759
2284,110660.23111733163
2285,145916.67108834942
2286,123595.61130972751
2287,352962.66118185205
2288,264229.5889794219
2289,381936.93565068813
2290,418383.23972978967
2291,324575.0032081262
2292,446104.70559956616
2293,441492.0303114846
2294,388430.01568511256
2295,427701.8973788181
2296,250090.35159510208
2297,311488.25047648227
2298,321330.5234841644
2299,377100.69350944454
2300,338736.81457717915
2301,297084.2544181073
2302,241093.71824089898
2303,226927.28931924037
2304,240187.24657560748
2305,180649.70512326117
2306,176490.1571128973
2307,189819.948729387
2308,219740.45895099977
2309,273949.4504684306
2310,201192.61995547367
2311,196482.63694637455
2312,176070.668664886
2313,177510.96106323815
2314,164590.43720366198
2315,182219.12243953443
2316,187367.43259310428
2317,175816.31735603392
2318,176906.74328186328
2319,174477.36254651204
2320,183974.74570408123
2321,233093.82292044393
2322,171541.2779923844
2323,188050.62922623186
2324,167248.87786673597
2325,214847.2118154999
2326,170327.55756904487
2327,208096.8602654348
2328,229187.49569834233
2329,185012.55094239957
2330,181542.24282931202
2331,357139.3350031295
2332,385283.2034604242
2333,316495.42296925816
2334,250997.82545731196
2335,277237.2372407837
2336,323197.8121158815
2337,194954.52073980376
2338,273416.38764930144
2339,216168.27186390062
2340,371108.8242009236
2341,226441.10032307732
2342,224538.77990974596
2343,229801.54868077836
2344,213380.94320745402
2345,237757.72948725286
2346,207940.27707838552
2347,197340.39940345637
2348,231001.9454387755
2349,180648.89110731936
2350,304154.3778562014
2351,254315.5740867397
2352,262472.1859504457
2353,261118.6384360253
2354,135015.57695350942
2355,144010.71190085873
2356,158930.21007942702
2357,184465.41546056326
2358,195171.01962279403
2359,128800.74879586238
2360,116147.45891068982
2361,140755.55932202397
2362,250417.89783113103
2363,137622.96211100448
2364,156127.9077537783
2365,208987.09339781918
2366,194618.11313409047
2367,220208.92840465182
2368,214744.10354301127
2369,219812.49826262487
2370,169884.52844812855
2371,175375.30896541546
2372,194030.92840570086
2373,276759.23650470685
2374,318642.23985777836
2375,249275.43566919895
2376,278437.58905302174
2377,353220.0136515153
2378,136490.7973168387
2379,187173.3258278062
2380,148713.08667773637
2381,164881.78184775382
2382,206556.27849397776
2383,205837.24299808333
2384,252998.25532899122
2385,158339.32296900224
2386,137720.71522768357
2387,136099.41483535897
2388,98890.11428170238
2389,124197.5313237198
2390,150300.50133117643
2391,143988.26042790423
2392,113076.28027584989
2393,166218.74636914497
2394,144785.82406733246
2395,207705.96508579334
2396,141003.58715122886
2397,219426.5890284934
2398,134640.46561408156
2399,52701.5922756412
2400,55577.05691574158
2401,117323.24123349585
2402,142923.85508255687
2403,142534.86211845028
2404,148845.63290173636
2405,159949.7429780977
2406,142856.94520085191
2407,127675.51203044622
2408,145866.4637901033
2409,123857.53961237674
2410,165037.9930671054
2411,119746.97580711014
2412,164616.8617941465
2413,133623.70667734297
2414,146141.6707445484
2415,135140.15465230728
2416,124990.27139297438
2417,134326.1350885631
2418,129038.37305854302
2419,132518.73299696992
2420,125211.94522017009
2421,146425.994768815
2422,103334.36980649928
2423,126091.07279112426
2424,156227.0509070318
2425,209367.5554964262
2426,125338.09499135181
2427,133989.38082145085
2428,177361.6009868891
2429,120038.72228865504
2430,130009.67916685462
2431,108219.59088264621
2432,145598.1957943497
2433,148945.16238400707
2434,138158.70926830868
2435,154990.41388629246
2436,111743.49697934951
2437,110841.82828555386
2438,129867.57668901962
2439,107306.98617386194
2440,119765.96461018398
2441,90336.37376595697
2442,97345.07596207537
2443,125998.26643590463
2444,131931.38929553013
2445,80729.86407267452
2446,136572.3834670986
2447,188360.38941347416
2448,133830.47531752707
2449,112952.04133011805
2450,145298.44919433765
2451,123474.43883121239
2452,191498.7899867837
2453,93929.27142440685
2454,129178.5436935333
2455,117023.24114325552
2456,130172.88224419908
2457,138892.8462014098
2458,130986.37059927787
2459,108547.76570027888
2460,141075.8179890773
2461,119398.55002178413
2462,137367.9357866566
2463,121813.9474727938
2464,172612.39231720634
2465,136676.58552962058
2466,117843.91799124585
2467,125114.03238918849
2468,76015.01733761032
2469,72936.80116317613
2470,192446.4060263307
2471,207680.1581781203
2472,165017.9092757968
2473,115332.85096715318
2474,78062.75173682404
2475,195774.6925517018
2476,109146.21408286635
2477,130404.77522893054
2478,156392.80130835614
2479,97902.13856422197
2480,155441.2704633217
2481,120163.68952485223
2482,131222.62393657354
2483,112407.58339624238
2484,120895.56234864927
2485,126264.91007948304
2486,152050.79847374128
2487,168021.32450926412
2488,166390.13448335495
2489,144853.29922948644
2490,153540.18088320526
2491,91271.18643775932
2492,195583.9810914392
2493,146664.38552187884
2494,143293.05965490508
2495,82955.26773859403
2496,255679.71135083865
2497,149772.2605365272
2498,114380.37854554859
2499,92790.41372059977
2500,127391.58129096671
2501,136628.3199618526
2502,141887.90646888973
2503,88563.89337766198
2504,175486.36569696537
2505,216068.29235868386
2506,246778.75296829725
2507,278649.9764453954
2508,243704.3134637329
2509,222655.40036784395
2510,219992.11604050055
2511,179131.19531676985
2512,202393.94026117946
2513,217228.32624255394
2514,246599.23025598854
2515,151579.6734493184
2516,169822.78763218073
2517,142889.53936538586
2518,155290.37513986145
2519,224003.589420654
2520,216454.3695356609
2521,188492.80569921355
2522,220232.94469105377
2523,121195.8425109719
2524,136586.42303798907
2525,150725.5347946293
2526,137547.1729583359
2527,114134.56545798758
2528,134543.7841213973
2529,132007.54418809208
2530,118016.14066728113
2531,259781.97304417074
2532,215382.38359399527
2533,196947.59187731802
2534,225676.16117323498
2535,287587.4079349547
2536,247129.02791131678
2537,229016.29984370183
2538,178970.64452029922
2539,189129.6218011294
2540,176034.37309626362
2541,187815.5921494298
2542,167741.53849047158
2543,125465.49790701158
2544,126366.06384395789
2545,132955.03234429067
2546,132082.7421443699
2547,135198.74377450263
2548,139853.17996614747
2549,157793.8892069615
2550,283636.92166572297
2551,138080.9137504184
2552,130952.78456241387
2553,77970.53801153919
2554,104474.5126973125
2555,121577.29154418616
2556,107433.55774056568
2557,106785.17898853563
2558,137248.96942517388
2559,144292.40686403585
2560,146824.3800764296
2561,142234.58645096546
2562,135680.5652430044
2563,150064.1300753008
2564,213877.60274482332
2565,143132.7723565011
2566,169574.42612397732
2567,140357.86554526602
2568,195522.23873788104
2569,208248.84084737967
2570,119513.79111021217
2571,191159.25732061279
2572,141878.74008246302
2573,200015.61492703937
2574,275435.8274102172
2575,123792.90013765756
2576,123067.92488094166
2577,153595.77458290785
2578,86539.89557040697
2579,59343.607945052696
2580,123933.8243691366
2581,114142.15081094667
2582,122505.87101017582
2583,274387.41630023153
2584,167058.92988570177
2585,180803.1062149224
2586,227285.56004270833
2587,196702.35570901918
2588,146494.97231425357
2589,149578.0899324757
2590,219113.0375186747
2591,216909.5470761172
2592,210656.7261868867
2593,254681.38038130445
2594,176255.1306000051
2595,203685.30791180625
2596,317123.55552094715
2597,195990.81663985222
2598,287974.87633507315
2599,279773.35192925157
2600,138011.87505212286
2601,151659.4457667581
2602,86256.53429376578
2603,95415.2015542835
2604,88264.52098963995
2605,80417.90789140496
2606,151808.34803819782
2607,196937.84102754213
2608,219642.76606427119
2609,171368.45732917805
2610,117240.18264328719
2611,115667.68229578724
2612,155121.46259352463
2613,136162.4363000194
2614,125874.92846752184
2615,151449.90146503208
2616,142756.11163535822
2617,192438.36330051854
2618,198348.4076184496
2619,187111.87419286865
2620,184720.92978200843
2621,176950.40323955912
2622,183773.85028369533
2623,248608.4389366176
2624,312692.31364332367
2625,288814.22697825416
2626,169779.33184583308
2627,173243.45848700812
2628,479133.9835794162
2629,503635.0416512114
2630,351671.6160275356
2631,480162.4770136461
2632,436145.14123912214
2633,304103.4793546154
2634,444826.60165411956
2635,155683.64905214394
2636,183272.48279585224
2637,178701.25991892774
2638,250616.13239600783
2639,191002.10649720946
2640,153560.142792115
2641,103550.95570487418
2642,195888.10163579753
2643,98322.96102851034
2644,125038.20183657248
2645,108581.73847768627
2646,97239.14284394009
2647,101579.04609452852
2648,143430.59966054562
2649,138795.37755701924
2650,144509.17112057953
2651,143449.02699701794
2652,383539.2284946821
2653,254307.56119262482
2654,246785.0157383998
2655,370034.1542622012
2656,312997.0439554002
2657,334451.3200697725
2658,305057.07711512904
2659,295397.41168927733
2660,355193.80923235393
2661,315257.5523502721
2662,342518.2214037895
2663,287744.89553369785
2664,264289.7033673453
2665,327456.06634846126
2666,274286.8609263563
2667,165845.68841569676
2668,178221.9058366501
2669,179949.30032042024
2670,272709.6502713213
2671,188040.88092920627
2672,195431.65039451522
2673,208215.68214065887
2674,196922.23730959912
2675,170525.41882865105
2676,195582.15287796687
2677,191824.05815846726
2678,253947.97428891648
2679,273600.4649435469
2680,281185.084123455
2681,424662.3897142275
2682,344123.3780885602
2683,521650.1018129432
2684,310840.07432536734
2685,334115.8544206315
2686,263229.3585818291
2687,335810.10425237584
2688,207472.3133621544
2689,205199.2703142492
2690,437908.4519780219
2691,186469.8817595505
2692,132313.52375315502
2693,197363.99275271964
2694,131871.45528085067
2695,191182.3272230904
2696,186250.84970637166
2697,181743.96739672776
2698,188611.2717042504
2699,184202.0604426734
2700,166515.7229155185
2701,152375.50999586057
2702,112454.10069794745
2703,127034.87957471506
2704,138410.19310518185
2705,121580.92767194321
2706,121608.00416708345
2707,125128.2936397118
2708,132919.10546615644
2709,104737.8233846192
2710,125984.55129499902
2711,250735.26189966773
2712,396233.83352262276
2713,173887.15256738383
2714,156007.78743377354
2715,175706.48585689534
2716,145435.09908951278
2717,185569.2445211144
2718,226098.0665210946
2719,155245.95598487055
2720,172508.38765161
2721,133814.854918958
2722,161656.84166260346
2723,136027.17837515
2724,131427.82214284418
2725,132424.57261936806
2726,153038.68004102548
2727,185519.64786300063
2728,171600.2223178608
2729,146228.99061182863
2730,148836.53720147346
2731,136939.21034077206
2732,129676.92911066189
2733,161082.11677346833
2734,142827.81942579034
